Zip Code,Median age,Percent - 10 to 14 years,Percent - 15 to 17 years,Percent - 15 to 19 years,Percent - 15 to 44 years,Percent - 16 years and over,Percent - 18 to 24 years,Percent - 18 years and over,Percent - 20 to 24 years,Percent - 21 years and over,Percent - 25 to 29 years,Percent - 30 to 34 years,Percent - 35 to 39 years,Percent - 40 to 44 years,Percent - 45 to 49 years,Percent - 5 to 14 years,Percent - 5 to 9 years,Percent - 50 to 54 years,Percent - 55 to 59 years,Percent - 60 to 64 years,Percent - 60 years and over,Percent - 62 years and over,Percent - 65 to 69 years,Percent - 65 years and over,Percent - 70 to 74 years,Percent - 75 to 79 years,Percent - 75 years and over,Percent - 80 to 84 years,Percent - 85 years and over,Percent - Under 18 years,Percent - Under 5 years,Total population,Fy 2017,Fy 2018,FY 2019 Through 7/31/2019
77530,31.7,9.3,5.4,8,43.5,72.2,9.9,68.9,7.3,65.1,6.3,7.4,8.3,6.2,6.2,18.2,8.9,7.3,5.8,4.4,11.5,9.7,2.9,7.2,2.5,0.8,1.8,0.5,0.5,31.1,7.5,31119,198000,369700,364350
77531,32.9,7.9,4.8,7.5,43.6,76.8,10.4,72.9,7.6,68.6,7,8.8,5.3,7.4,6.3,15.8,7.9,8.8,5.5,4.2,13.5,11.7,3.4,9.3,2.5,1.2,3.4,1.2,1,27.1,6.5,16078,485000,649850,708000
77532,35.7,5.6,6.3,8.3,41.5,77.4,6.5,73,4.5,70.1,7.4,8,7.4,5.9,6.2,12.6,6.9,8,6.1,6.4,17.6,14.9,4.5,11.2,2.5,1.8,4.2,1.6,0.9,27,8.1,28320,341000,445000,429350
77534,40.9,8.1,4.5,5.9,36.8,79.9,12.8,77.7,11.4,72.5,3.4,3.8,5.5,6.7,13.4,13.9,5.9,9.2,7.5,6.6,15.4,11.5,4,8.8,1.9,1.5,2.9,0.9,0.6,22.3,3.9,2426,27000,34000,78450
77535,36.4,7,4.6,6.7,43.1,80.2,9.9,77.1,7.8,73.2,7.8,7.3,6.8,6.6,7.8,12.9,5.9,7.8,7.2,4.7,15.9,13.5,4.4,11.1,2.9,1.3,3.8,1.3,1.2,22.9,5.4,32904,302000,463700,590000
77536,36,7.1,4.8,7.1,39.8,77.5,9.5,74.2,7.2,70,6.6,6.5,7.6,4.8,6.4,15.1,8,7.2,7.2,6.1,18.4,15.7,5.2,12.3,2.9,2,4.2,0.9,1.3,25.8,5.9,32392,539950,902150,1042200
77538,43.6,6.1,6.3,16.6,43.7,84.8,14.2,81.1,4,70.9,3.5,2.4,5.5,11.7,5.3,7.4,1.3,7,6.1,6.6,25.4,20.6,8.1,18.8,1,6.4,9.7,2,1.3,18.9,5.2,906,2000,65350,50950
77539,35.5,5.9,4.1,6.4,42.9,78.7,9.4,75.9,7.1,72.5,7,8.7,6.1,7.5,5.9,13.1,7.1,5.8,6.5,7.9,19,15,4.4,11.1,2.6,1.7,4,1.5,0.8,24.1,6.9,42607,375000,769250,697900
77541,32.7,9.3,5.8,10.6,42.2,73.8,12.5,70.1,7.7,64,4.3,5.7,7,6.9,6.4,18,8.8,5.8,6.6,5.4,14.9,12.3,3.9,9.5,2.1,1.7,3.5,0.6,1.2,29.9,6.1,18525,298000,633950,937100
77545,30.7,9.5,5.2,8.9,47.4,70.7,11.3,67.3,7.6,62,4.9,8.6,8.6,8.8,6.4,18.8,9.3,5.3,4.7,4,8.7,7.7,2.7,4.7,1.2,0.3,0.8,0.4,0,32.7,8.7,25036,59000,124800,123650
77546,39.6,8.9,5.2,7.9,35.8,76.8,8.2,73.1,5.5,68.9,4.8,5.1,5.4,7.1,8,16.1,7.2,8.4,7.2,5.3,18.8,16.5,4.9,13.5,3.7,2.1,4.9,1.3,1.5,26.9,5.6,52261,316050,529600,729800
77547,28.5,9.7,3.9,9.2,44.7,70.8,12.4,68.9,7,62,8.1,6.9,3.8,9.7,7.4,20.3,10.6,5.6,4,2.9,11.1,9.9,1.9,8.1,2.4,1.2,3.9,1.1,1.6,31.1,6.9,10077,29000,68050,79500
77550,39.9,4.5,2.5,4.4,40.3,84.6,10.4,82.8,8.5,79.6,10.2,6.8,5.5,4.9,6.5,10.1,5.5,7.2,8.3,7.1,23.1,19.4,5.2,16,3.8,3,7,2.1,1.9,17.2,4.6,22070,139400,273850,152650
77551,36.4,6.5,4.5,6.5,46,82.7,10.9,79.6,8.8,75.9,9,7.6,7,7.1,6.6,10.4,3.8,6.6,6.6,5.1,18.2,16.1,5,13.1,3.3,2.3,4.9,1.4,1.2,20.4,5.6,21203,258000,359350,383700
77554,49.2,3.3,2,11.1,38.1,91.8,20.2,90.9,11.2,77.4,5.3,2.8,3.2,4.6,6.8,6,2.7,8.4,9.3,11.6,30.4,25.3,8.4,18.7,4.9,2.3,5.4,1.3,1.8,9.1,1.2,8249,165700,233050,296400
77562,36.9,4.8,4.6,6.5,38,78.9,10.9,75.9,9,71.2,7,4.2,5.9,5.5,4.8,11.2,6.4,7.6,8,7.4,22,19,6.2,14.5,3.1,2.3,5.2,2.1,0.8,24.1,8.3,10665,66300,151300,133600
77563,39.3,6.5,3.7,4.8,33.7,77.1,5.4,74.9,4.3,72.1,6.6,8.6,5.2,4.2,4.1,13.6,7.1,8.9,6.9,8.2,25,21.2,4.6,16.8,5.1,3.3,7.1,2,1.8,25.1,7.8,10067,106000,148500,142450
77565,46.3,5.7,3.9,8,34.6,84.2,8.6,82.5,4.5,77.8,4.2,4.3,7.1,6.5,7.1,9.2,3.5,7.6,9,7.7,28.2,23.6,4.7,20.5,4.2,4.2,11.6,5.8,1.6,17.5,4.3,7233,114000,167850,144150
77566,36.7,7.1,4,6.7,40.3,78.2,8.5,75.8,5.8,72.7,8.4,6.3,7.4,5.6,5.5,14.6,7.5,6,7.5,6.2,20.5,17.9,4.4,14.3,3.2,2.9,6.7,2.2,1.5,24.2,5.5,29441,360500,638650,724000
77568,40.2,7.2,4.9,7.9,38.4,80.1,8.6,76.7,5.6,72.9,6.2,5.2,6,7.5,5.5,13,5.8,9.7,6.5,7.1,21.5,19,5.3,14.4,3.1,2.1,6,2,1.9,23.3,5.4,15640,111850,155200,180200
77571,37.7,6.5,4.3,6.6,40,79.2,8.2,76,5.9,72.1,6.8,6.4,7.7,6.6,7.1,13.6,7.1,7.7,6.5,7.6,19,16.2,4.2,11.4,3.1,2,4,1.2,0.8,24,6.1,37374,757900,1258850,1161700
77573,34.9,7.6,4.7,7.2,41.5,74.4,7.8,71.4,5.4,67.8,5.9,7.8,7.7,7.4,7.8,15.3,7.7,7.1,6.2,4,13.6,12.4,4.3,9.6,2.1,1.2,3.2,1.3,0.7,28.6,8.5,85108,663350,976150,998650
77575,33.7,7.7,4.3,6.7,39.4,75.8,9.3,72.5,6.8,69,6.1,8.4,4.2,7.2,6.4,14.1,6.4,4.6,6.9,6.1,19.5,17.2,5.2,13.5,2.3,2.8,5.9,2,1.2,27.5,9.1,17005,140000,305100,260750
77578,34.7,5.5,5.3,7,43.8,75.5,5.9,71.7,4.2,68.9,8.8,7.7,7.5,8.6,7.4,13.5,8,6,5,4.9,14.8,11.8,5.1,10,2.3,1.1,2.5,0.5,0.9,28.3,9.6,18636,145000,258300,355000
77581,35.6,7.6,4.7,6.8,38.7,75.4,7.9,71.8,5.8,68.6,5.1,7.6,7,6.4,7,16,8.4,6.6,6.4,5.3,17.8,15.8,3.5,12.5,2.9,2.9,6.2,1.8,1.5,28.2,7.5,47625,659550,1016900,879400
77583,35.1,7.6,4.4,7,45.6,75.3,9.8,72,7.2,67.6,5.1,6.9,9.9,9.5,6.7,15.7,8,5.8,5.4,4.7,13,10.7,3.5,8.3,3.1,0.8,1.7,0.7,0.2,28,7.9,35308,61800,142900,107250
77584,34.4,7.4,3.4,5.3,43,74,7.1,71.7,5.2,68.8,6.4,9.4,8.9,7.8,7.3,16,8.6,6.2,5.7,4.6,12.7,11.1,3,8.2,2.4,1.3,2.8,0.9,0.6,28.3,8.9,87121,542850,978700,974000
77586,40.4,6.7,4.6,8,38.5,80.5,8.9,77.5,5.5,73,5.3,6.5,6.4,6.9,7.9,13,6.3,9.1,8.4,6.4,18.3,15.2,4.7,11.9,2.3,2,4.9,1.3,1.5,22.5,4.9,22182,290000,465150,297400
77587,28.6,10.6,4.8,7.8,42.6,69.9,10.8,66.4,7.7,61.1,7.7,5.2,5.6,8.6,7.3,19.7,9.1,5,4.7,3.1,11.5,10.4,3.1,8.4,1.5,1.7,3.8,1.2,0.8,33.6,9.1,16901,145700,324250,264350
77590,38.8,7.3,3.8,5.7,36.3,77.5,8.2,74.9,6.3,71.2,7.3,4.4,6.3,6.4,6.2,14.6,7.3,7.1,7.4,6.8,21.6,18.9,4.5,14.8,2.9,2.4,7.4,2.5,2.5,25.1,6.7,31084,510750,683750,597350
77591,36.1,6.1,2.6,5.5,39.3,78.4,9.8,76.4,6.9,71.9,7.3,6.9,6.8,5.9,5.8,14.2,8.1,5,5.8,6.8,23.1,19.7,4.8,16.3,4.4,2.1,7.2,1.7,3.4,23.6,6.9,14073,31500,71250,56550
77597,31.6,10.4,9.2,9.2,37.1,70.2,3.1,64,3.1,64,2.6,16,5.5,0.7,7.1,18.5,8.1,6.1,5.3,5.5,17.6,15.3,7.1,12.1,3.6,0.6,1.4,0.8,0,36,8.3,1210,25000,34000,35850
77598,30.2,4.5,2.3,4.5,53.9,79.8,14.6,78.1,12.3,72.9,13,10.1,7.4,6.5,4.9,11,6.5,4.8,5.1,4,11.7,9.6,2.7,7.7,1.9,0.8,3.1,0.7,1.6,21.9,8.7,24689,204950,443900,501850
77611,35.5,5.1,3.6,5.4,40.3,77.9,8.2,75.4,6.4,72.1,7.4,8.6,8.2,4.3,6.2,13.9,8.9,6.6,7.3,6.2,18.7,16,1.7,12.5,3.6,3,7.2,1.9,2.3,24.6,7,8325,144000,312200,269950
77612,41.4,6.5,4.8,6.5,37.9,82.4,8.5,78,6.8,74.5,5.8,7.9,3.5,7.4,4.8,11.8,5.3,6.8,6.9,5.1,26.4,24.1,6.1,21.3,5.8,3.4,9.4,4.5,1.5,22,5.4,9134,59000,115000,164750
77613,48,2.9,0,1.8,25.9,86.5,1.8,86.5,0,84.7,11.4,6.5,3.5,2.7,12.1,7.3,4.4,8.9,11.4,8.3,28.3,23.5,5.6,20,2.6,5.6,11.8,5.2,1,13.5,6.2,1048,30000,28000,21000
77619,37.5,6.7,4.6,7.2,38.8,79.3,8.7,75.9,6.1,72.4,7.7,6.8,5.8,5.2,7.5,13.7,7,5.9,6.7,5.5,21.6,19.1,4,16.1,3,4.2,9.2,2.5,2.4,24.1,5.7,15775,344000,612150,560050
77622,35.6,7.8,3.3,4.6,36.3,76.4,8.3,73.4,7,70.6,8.4,5.7,7.2,3.4,3.3,15.3,7.5,5.7,11.7,4,19.7,17.5,1.8,15.6,3.1,3.2,10.7,4.1,3.4,26.6,8.1,1464,7650,11000,13000
77625,35.3,5.1,4.2,6.9,43,78.5,10.7,75.8,8,69.7,8.3,6.4,3.8,9.7,5.3,10.9,5.8,7.1,6.6,5.7,17.9,15.7,2.5,12.2,3.2,2.4,6.4,2.2,1.8,24.2,9.1,9691,95000,151450,86350
77627,40.9,4.7,5.5,7.1,37.7,82.5,9.2,78.3,7.6,75.3,5.1,7.5,5.9,4.5,8.3,10.1,5.4,7.1,8.3,4.9,22.3,20.1,5.3,17.4,4.1,4,8.1,2.1,1.9,21.7,6.1,21198,348350,685550,846550
77629,46,8.4,3.3,3.3,28.4,78.5,9,75.6,9,74.6,7.6,3.6,1.9,3,6.8,17.4,9,8.5,12.6,2.1,22.6,21.9,9,20.5,5.4,1.1,6.2,3.6,1.4,24.4,3.8,634,4600,14400,19000
77630,38.2,6.8,4.5,6.2,38.7,78.4,7.8,75.7,6,72.9,7.3,6,6.4,6.8,5.8,13.1,6.3,6.8,7.4,5.7,21.4,19.4,5.4,15.7,3.8,2.5,6.5,2,1.9,24.3,6.7,28740,301400,510150,611650
77632,39.9,7.4,4.6,7.1,35.7,78.5,8.9,75.4,6.4,71.8,5.6,5.4,5.6,5.6,6.6,13.9,6.6,7.5,7.6,7.5,22.5,18.7,5,15,4,2.8,6,1.5,1.7,24.6,6.1,23475,186000,340650,463000
77640,38.2,6.6,3.6,5.6,35.5,76.9,7.4,74.2,5.3,71.6,6.4,6.5,5.3,6.3,5.1,15.8,9.2,8.4,7.7,6.7,21,18.4,4.5,14.4,3.6,2,6.3,2.7,1.6,25.8,6.5,15964,246000,541350,484250
77642,31.9,7.5,4,6.9,41.4,73.2,9.8,70.7,7,66.6,7.6,8.2,6.1,5.6,5.2,16.4,8.9,6,5.7,5.4,16.3,14,3.5,10.9,2.4,1.9,5.1,1.6,1.6,29.3,8.9,38845,188600,458150,348200
77650,50.5,3.5,1.4,8.6,29.2,83.1,13.2,83.1,6.1,75.9,8.6,0.8,1.8,3.4,4.3,9.9,6.5,9.8,7.3,16.8,33.8,28.4,14.3,17,0.2,0,2.5,1.9,0.6,16.9,5.6,1611,21000,39100,36450
77651,41.2,7.3,4.2,6.6,36.4,81.2,7.6,78.1,5.2,74,6.8,5.1,7.6,5.1,5.8,13.2,5.8,9.9,7.1,6.9,23.2,20.9,5,16.2,4.2,3.3,7.1,1.9,1.9,21.9,4.5,12840,134200,303150,321000
77656,40.4,6.8,4,6.2,36.6,79.4,7.6,77,5.3,73.6,6.9,6.1,5.8,6.2,4.9,13.5,6.6,6.8,8.2,7.2,24.5,21.8,6.6,17.3,4.3,2.3,6.4,2.1,2,23,5.5,16362,238000,410900,458300
77657,39.1,7.5,4.5,6.6,36.8,77.3,8.7,74.2,6.6,70.7,5,6.4,5.2,7,7.4,14.1,6.5,6.5,6.6,5.6,21.5,18.9,5.5,15.9,4.1,2.9,6.3,1.7,1.8,25.8,7.2,21427,156000,319350,323350
77659,42.1,8,4.5,7.5,33.1,75.8,5.8,73.7,2.8,70.5,2.9,6,5.9,8,8.8,18.8,10.8,7.8,6.5,6.4,21.9,19.3,6.8,15.5,4.3,2.1,4.4,0.9,1.4,26.3,3,4722,69000,153700,181400
77660,43.3,6.3,3.6,6.6,32.5,77.7,6.6,76.7,3.6,73.5,3.6,4.7,7.1,6.8,6.3,13,6.8,8.1,9.1,9,24.4,16.2,8,15.4,3,1.5,4.4,1.4,1.4,23.3,6.6,1182,24000,28050,49000
77662,36.6,7.5,3.9,7,38.2,77.7,9.7,75,6.6,70.6,5.9,6.9,6,5.8,7,13.6,6.1,7,7,5.4,19.8,17.8,5.2,14.4,3.3,3,5.9,1.8,1.1,25,7.4,26394,368300,520250,580550
77665,39.6,6,3.9,6.6,37.6,77.7,8.5,75.8,5.7,72.8,5.8,6.1,6.1,7.2,4.7,14.5,8.6,7.2,9.3,7.1,20.8,18.8,5.2,13.7,2.4,2.9,6,1.2,2,24.2,5.9,6252,190200,247550,247350
77701,35.3,7.7,3.9,6.2,38.7,75.3,9.9,73.3,7.6,69.6,6.6,6.5,5.8,6.1,5.3,16.6,8.9,5.8,7.5,6.2,19.9,18,4.5,13.7,3.5,3.3,5.6,1.2,1.2,26.7,6.2,13216,268450,473850,376550
77702,37.2,6.3,4.9,7.4,41.3,76.1,7.2,73,4.7,68.8,6.6,6.6,8.9,7.1,8.6,13.7,7.4,13.6,5.4,3.4,9,7.8,2.8,5.6,0.4,0,2.5,1.8,0.6,27,8.4,3091,23000,50000,46000
77703,32.1,6.2,5,8.7,43.5,74.5,10.1,72,6.4,67.4,8.6,6.9,6.2,6.7,5.2,16.1,9.9,6.9,5.4,5.1,16,14.6,4.1,10.9,3.1,1.2,3.8,1,1.6,28,6.9,14288,137000,237650,186700
77705,36.1,4.6,3.5,7.5,50.7,84.6,12.9,82.2,8.9,75.9,7.9,9,9.6,7.8,6.4,9.3,4.7,6.9,6.2,5.6,15.5,13.2,3.7,9.9,2,2.1,4.2,1.2,0.9,17.8,5,40819,524300,922300,835400
77706,39,6,3.2,4.8,38.5,81,8.4,78.7,6.8,76.2,8.6,6.2,6.6,5.4,5.6,11.4,5.4,6.5,6.2,6.1,25,22.1,5.9,18.9,3.9,3.6,9.1,2.5,3.1,21.3,6.7,29249,372000,655650,565000
77707,35,4.5,3.8,6.7,40.8,78.4,11.4,75.4,8.4,71.9,7.1,6.9,5.8,5.8,6.4,12.2,7.7,5.1,5.9,5.3,21,18.7,5,15.7,4.2,2.4,6.5,1.7,2.4,24.6,8.6,17954,399800,733700,722700
77708,33.5,8.8,3.2,5.6,38.5,72.9,11.8,71.4,9.3,68.1,5.7,6.5,5.9,5.4,5.1,16,7.3,5,7.5,5.7,18.6,15.6,4.2,12.8,2.6,2.4,6.1,1.8,1.9,28.6,9.4,12288,101000,270050,202750
77713,35.6,5.3,2.3,5,40.8,80.5,10.5,79.2,7.8,75.6,9.8,7.2,6.5,4.5,7.2,10.7,5.4,6.6,7.2,7.9,19.8,16.2,5.1,11.9,2.7,1.2,4.1,1.4,1.5,20.8,7.7,14402,260000,350000,352150
77801,24.7,6.6,2.9,6.8,64.2,79.3,28.2,77.6,24.2,67.4,12.4,8.4,7.6,4.8,3.9,13,6.4,2.4,2.8,3,7.1,6,1.5,4.1,1.3,0.8,1.3,0.2,0.3,22.4,6.5,16759,162000,226000,170900
77802,35.4,6.6,2.6,4.1,42.1,81.3,11.6,79.2,10,75.4,9.2,7.8,5.8,5.1,4.9,11.5,4.9,6.2,5.6,5,22.9,20.6,4,17.9,3.7,2.5,10.1,3.5,4.1,20.8,6.8,26185,479550,733950,683500
77803,30.4,8.2,4.5,6.2,46.1,74,11.2,70.7,9.4,65.9,9,8.8,6,6.6,6.3,16.2,8,5.9,4.6,4.7,12.2,9.9,3,7.5,2.4,0.9,2,0.4,0.7,29.3,8.7,30609,464550,766050,1033400
77807,31.3,7.2,4.6,5.7,50.2,77.4,12.7,74.6,11.6,69.9,9.3,8.5,8.1,7,6.2,13.8,6.6,5.8,4.2,5.3,12.8,9.9,1.9,7.5,2.2,1.8,3.4,1.5,0.1,25.4,7,10288,132150,240100,271600
77808,41.2,6.8,3.8,5.1,33.2,78.2,6,75.4,4.7,73.7,5.3,5.4,8,4.7,7.7,12.5,5.7,7.9,8.1,7.2,22.2,19,5.3,15,3.3,2.5,6.5,1.6,2.4,24.6,8.3,10849,121000,243100,222000
77830,42.6,9.4,2.9,6.9,33.7,77.2,7.1,75.2,3,70.6,5.4,5.1,4.1,9.2,7.4,15.9,6.5,5.1,3.4,6.3,28.6,26.4,7.4,22.3,6.9,3,8,3.8,1.2,24.8,6,2830,56000,46850,95850
77831,50.7,8.1,3.1,3.9,23.9,78.7,5,77.6,4.2,76.6,3.4,3.8,2.2,6.3,5.4,12.7,4.7,13.8,5.8,6.3,31.8,29.8,7.9,25.5,11.7,2.6,5.9,1.9,1.3,22.4,6.6,3115,4000,32000,15000
77833,38.9,6.7,3.9,9.7,37.8,79.9,12.6,77.1,6.7,69.5,4.9,5.9,4.1,6.4,5.7,12.6,5.9,6.5,6.4,6,24.6,22,5.4,18.5,4.6,2.5,8.6,2.2,3.9,22.9,6.5,29060,986500,1208800,1113000
77836,42.9,6.9,5.1,7.1,35.1,80.6,6.2,76.9,4.2,73.6,6.2,4.9,5.4,7.3,7.1,13.7,6.8,6.5,7,7.4,26.4,23.5,7.1,19,4.1,3.2,7.8,2.4,2.2,23.1,4.2,12022,168050,249600,357100
77840,21.7,1.7,1.6,20.2,81.3,90.7,58.7,89.6,40.1,58.6,10,5.9,2.8,2.4,1.7,4.5,2.8,1.8,1.4,1.5,5.1,4.2,1.2,3.5,0.8,0.6,1.5,0.4,0.5,10.4,4.3,59673,128000,245750,210500
77845,30.8,7.5,3.8,6.4,48.1,78.6,18.2,76,15.7,69.6,6.8,6.4,6.4,6.5,5.9,14.1,6.7,5.6,5.5,4.9,14.8,12.7,4,9.9,2.5,1.7,3.5,0.9,0.8,24,6.1,59512,519800,667050,804050
77853,43.5,3.9,2.9,5.7,37.8,85.3,9.3,82.8,6.4,77,7.8,5.1,8.4,4.4,5.3,10.7,6.8,8.2,7.5,9.3,26.8,23,7.7,17.5,4.7,2.7,5.1,1.1,1.3,17.2,3.6,1287,10000,9100,19500
77856,43.3,7.4,3.4,5,31.8,80.1,7.6,77.5,6,74.7,5.3,5.4,5.4,4.6,7.1,14.2,6.8,6.6,6.8,5.7,28.5,25,8.3,22.8,4.6,2.8,9.9,3,4.1,22.5,4.8,5037,45000,57000,95000
77859,37,8.3,4.6,6.2,34.5,74.2,7.3,71.3,5.8,68.1,5.6,5.8,4.9,6.3,5.4,15.1,6.8,8.6,7.3,8.2,20.1,15.7,4,11.9,3.6,1.8,4.4,0.5,2,28.7,9,7393,144950,214400,323800
77864,44.2,9.1,4,4.5,27.9,75.4,6.6,72.4,6.1,71.6,3.7,3.2,3.7,6.6,6.6,17.8,8.6,7.1,6.6,8,28.2,24.8,5.8,20.2,4.6,3.7,9.8,4,2.2,27.6,5.8,6935,74000,117450,123000
77865,53.5,1.4,3.5,7.8,29.5,86.2,11.8,82.7,7.5,76.9,5.1,3.9,3.1,2.1,2.2,7.2,5.8,7.4,6.7,6.9,40.3,39.3,13.4,33.4,5.7,7,14.2,3.4,3.9,17.3,6.6,1778,80700,104500,66750
77868,37.7,6.2,4.2,6.9,40.3,80.3,10.7,77.7,8,73.2,6.3,6.1,7.2,5.8,8,13,6.8,7.3,6.7,6.5,19.6,16.4,3.8,13.1,3.2,2.8,6.1,1.9,1.4,22.3,5,17027,269000,501200,717700
77871,55.5,3.1,1.5,3.1,20.2,87.8,5.8,86.3,4.2,84.2,1.9,3.7,3.1,4.2,6.3,8.8,5.7,9.8,10.4,12.3,41.1,34.9,6.9,28.7,7.9,6.9,13.9,0.8,6.2,13.7,3.4,2568,27000,34000,65000
77872,40.1,6.7,4.4,5.5,34.1,76.1,6.1,73.3,4.9,71.3,4.5,6,6.6,6.5,5.3,14,7.2,5.2,5.8,6.3,27.3,24.1,5.2,20.9,8.8,3.2,7,2.7,1,26.7,8.4,1577,46000,73150,80900
77879,44,4.6,1.8,3.8,30.9,79,9.2,77.9,7.2,74.8,4.2,7.1,4.9,3.7,4.2,11.3,6.7,6.4,6.6,8.4,31.6,27.6,6,23.2,8.4,4.4,8.8,1.7,2.7,22.1,9,5251,19000,23000,32000
77901,32,7.4,3.9,7,43,75.8,12.3,73,9.2,68.3,7.7,7.3,6.5,5.2,5.3,15.4,8.1,5.7,5.4,5.2,17.5,15,4,12.3,3.1,1.8,5.2,1.2,2.1,27,7.6,43424,482950,735600,804750
77904,39,6.1,4.1,6.3,35.7,78.4,7.3,75.2,5.2,71.7,7.3,5.4,6.2,5.3,5.8,13,6.9,6.7,6.9,6,24.2,22.1,5.2,18.2,4.5,3,8.5,2.9,2.6,24.8,7.7,27570,531650,745100,689350
77905,42.5,6.6,5.9,8.2,34.2,79,5.9,75.9,3.6,72.7,4.6,7.1,5.3,5.4,6.5,12,5.4,8.6,8.5,8.2,23.9,21.6,6.1,15.8,4.1,1.8,5.6,1.7,2,24.1,6.2,14326,170000,249800,217700
77951,38,2.7,2.2,5.4,39.6,79.3,6.6,77.1,3.3,73.9,9.5,5.1,9.7,6.5,5.1,17.9,15.2,7.4,7.2,4.5,20.1,18.9,6.2,15.6,3.7,3.1,5.7,1.8,0.8,22.9,2.8,2059,13000,1000,12000
77954,40.1,5.8,3.2,5.3,36.7,79.1,6.7,77,4.6,74.4,6.7,6.6,6.8,6.6,6.3,12.6,6.8,7.3,6.9,7.4,23.1,20.3,5.5,15.6,2.8,3.1,7.3,1.7,2.5,23,7.1,12256,248850,377450,443100
77957,39.9,6.8,3.3,6.2,35.4,78.3,9.8,75.9,7,70.9,5.1,5,6.2,6,6,13.2,6.4,5.3,7.3,6.6,25.2,22.5,5.8,18.6,4.9,3.5,7.9,2.2,2.1,24.1,7.6,8494,319000,199000,314100
77962,35.7,8.9,4.6,5.4,38.1,75,7.7,71.8,6.9,69.7,6.2,5.7,7.3,6.6,5.9,17.1,8.2,8.4,6.3,2.8,17.6,16,2.9,14.8,3,3.2,8.9,3.2,2.4,28.2,6.5,3178,71000,138700,160500
77963,45.6,6.2,3.8,5.8,30.7,81.1,9.4,77.7,7.4,73.3,2.8,5.1,4.7,4.8,7.2,13.3,7.1,6.5,8.2,7.7,28.8,25.6,7.1,21.1,4.5,4.7,9.6,3.8,1.1,22.3,5.3,5991,115000,146450,109300
77964,45.7,5.9,2.8,4.6,29.7,79.9,6.3,77.8,4.6,75.5,5,4.8,5.5,5.2,5.9,13.4,7.4,7.6,6,8.2,31.4,27.9,7.5,23.3,5.2,3.3,10.5,3.7,3.6,22.2,6,8269,192750,245600,233550
77968,39.8,7.3,2.8,3.6,35.5,78.2,7.4,76.1,6.5,74.3,5.4,7.3,6.5,6.2,5.6,14.1,6.8,2.9,5.2,8.5,29.6,26.6,6.7,21.2,4.5,2.6,9.9,4.9,2.5,23.9,7.1,3054,13000,25000,14950
77975,45.8,4.2,4.4,6.7,30.7,80,7.2,77.1,4.8,72.8,4.2,4.3,5.2,5.5,6.6,11.5,7.4,4.8,7.2,7.9,32.3,28.8,7.8,24.4,3.8,4.6,12.8,4.2,4,22.9,7,1942,26000,46900,32000
77977,39.3,9.9,5.4,11.8,36,80.1,13.8,74.7,7.4,66.8,2.9,5,6.6,2.4,9.9,17.4,7.5,4.4,6.8,7.2,22.9,19.5,4.1,15.7,5,4.3,6.6,2.3,0,25.3,2.5,747,8000,16000,21600
77978,30.2,5.7,3,3,45.7,72.9,13.6,71.8,13.6,70,7.9,12.7,3.6,5,6.6,14.1,8.4,1.7,8.3,2.2,12.5,10.9,3.1,10.3,1.2,1.9,6.1,3,1.2,28.2,11.1,774,58000,66000,107000
77979,38,7.6,4.7,8.2,37.1,77.9,8,74.7,4.5,70.4,6.5,6.3,5.5,6.1,7.2,14.4,6.8,6.2,7.1,6.1,21.8,19,5.3,15.7,3.6,2.6,6.8,1.9,2.4,25.3,6.2,17526,376150,590050,895550
77983,39.1,2.9,4.3,7.1,35.6,77.5,10.5,74.7,7.7,69.8,4.7,4.1,7.5,4.4,5.3,11.7,8.8,6.6,5.1,6.7,26.3,23.4,6.2,19.6,6.5,4.7,6.9,1.2,1,25.3,9.3,2351,45000,55000,45000
77984,46.8,8,3.9,7.1,28.4,78.8,7,77.2,3.7,72.9,4.1,4,6,3.4,6.9,14.3,6.3,7.1,6.3,6.8,32.4,29.8,6.3,25.6,5.7,7.4,13.6,2.9,3.3,22.8,4.6,3954,125000,218800,213800
77990,32.8,9.3,3,4.4,33.8,73.4,4.1,70.6,2.7,67.8,11.7,6.6,7.1,1.4,3.2,19.6,10.3,7.6,5.3,4.2,23.6,22.2,5.7,19.4,5.3,1.5,8.4,6,0.9,29.4,6.8,864,27000,51750,38000
77995,38.7,7.1,5.2,8.2,37.3,77.3,8.9,74.4,5.9,69.8,4,6.4,7.2,5.7,3.9,14.5,7.4,7.2,6.7,6.7,24.5,21.4,6,17.7,3.7,3.4,8.1,2.3,2.3,25.6,6,9847,185000,254900,302300
78002,38.4,6.1,4.7,8.5,42.1,80.3,9.2,77.8,5.5,73.2,6.8,6.7,8.8,5.7,7.1,11.2,5,6.1,6.3,5.3,21,18.3,4.8,15.7,5.1,1.9,5.8,1.2,2.7,22.2,6.3,7904,19000,35000,124000
78003,53.4,5.3,3,4.1,28.6,85.3,6.2,83.9,5,81.7,3.9,4.5,6.1,5,3.4,8.7,3.3,10.7,8.5,7.9,35.7,32.8,10.2,27.7,6.2,5.3,11.4,2.3,3.8,16.1,4.4,8958,171000,252300,283600
78006,43.7,8.3,3.8,6.9,31.8,78.6,7,76.3,3.9,72.4,3.9,5.1,6.4,5.6,6.2,14.8,6.4,7.8,8.1,7.1,26.2,23.7,5.6,19.1,5.7,3.2,7.8,2.6,2,23.7,5.1,31709,495000,799700,972750
