Zip Code,Scratcher Sales Amount,Income Per Household Amount,Population Count,Price Point,Male Population Count,Female Population Count,Asian Population Count,Black Population Count,Hawaiian Population Count,Hispanic Population Count,Indian Population Count,White Population Count,Other Population Count,Total Population,Male Population Ratio,Female Population Ratio,Asian Population Ratio,Black Population Ratio,Hawaiian Population Ratio,Hispanic Population Ratio,Indian Population Ratio,White Population Ratio,Other Population Ratio,Ticket count,Ticket Per Capita,Sales Per Capita
85746,2327700.00,44106,43057,20,20768,22289,659,1566,87,30190,3850,25349,13343,75044,0.482337367,0.517662633,0.008781515,0.020867758,0.00115932,0.402297319,0.051303235,0.337788497,0.177802356,116385,1.550890144,31.01780289
85746,682290.00,44106,43057,30,20768,22289,659,1566,87,30190,3850,25349,13343,75044,0.482337367,0.517662633,0.008781515,0.020867758,0.00115932,0.402297319,0.051303235,0.337788497,0.177802356,22743,0.303062204,9.091866105
85747,2373920.00,82793,23058,20,11285,11773,1124,1370,133,4734,338,19775,1400,28874,0.489417989,0.510582011,0.038927755,0.047447531,0.00460622,0.16395373,0.011706033,0.684872203,0.048486528,118696,4.110826349,82.21652698
85747,2232760.00,82793,23058,10,11285,11773,1124,1370,133,4734,338,19775,1400,28874,0.489417989,0.510582011,0.038927755,0.047447531,0.00460622,0.16395373,0.011706033,0.684872203,0.048486528,223276,7.732769966,77.32769966
85747,1631515.00,82793,23058,5,11285,11773,1124,1370,133,4734,338,19775,1400,28874,0.489417989,0.510582011,0.038927755,0.047447531,0.00460622,0.16395373,0.011706033,0.684872203,0.048486528,326303,11.30092817,56.50464085
85747,698190.00,82793,23058,30,11285,11773,1124,1370,133,4734,338,19775,1400,28874,0.489417989,0.510582011,0.038927755,0.047447531,0.00460622,0.16395373,0.011706033,0.684872203,0.048486528,23273,0.806019256,24.18057768
85748,2549840.00,70840,18087,20,8743,9344,908,745,55,2739,206,15958,810,21421,0.483385857,0.516614143,0.042388311,0.034778955,0.002567574,0.127865179,0.009616731,0.744969889,0.037813361,127492,5.951729611,119.0345922
85748,2022350.00,70840,18087,10,8743,9344,908,745,55,2739,206,15958,810,21421,0.483385857,0.516614143,0.042388311,0.034778955,0.002567574,0.127865179,0.009616731,0.744969889,0.037813361,202235,9.440969142,94.40969142
85748,1506570.00,70840,18087,5,8743,9344,908,745,55,2739,206,15958,810,21421,0.483385857,0.516614143,0.042388311,0.034778955,0.002567574,0.127865179,0.009616731,0.744969889,0.037813361,301314,14.06629009,70.33145045
85748,718320.00,70840,18087,30,8743,9344,908,745,55,2739,206,15958,810,21421,0.483385857,0.516614143,0.042388311,0.034778955,0.002567574,0.127865179,0.009616731,0.744969889,0.037813361,23944,1.117781616,33.53344849
85749,2166040.00,84521,19032,20,9396,9636,511,438,43,1968,323,17735,507,21525,0.49369483,0.50630517,0.023739837,0.020348432,0.001997677,0.091428571,0.015005807,0.823925668,0.023554007,108302,5.0314518,100.629036
85749,1140110.00,84521,19032,10,9396,9636,511,438,43,1968,323,17735,507,21525,0.49369483,0.50630517,0.023739837,0.020348432,0.001997677,0.091428571,0.015005807,0.823925668,0.023554007,114011,5.296678281,52.96678281
85749,701610.00,84521,19032,30,9396,9636,511,438,43,1968,323,17735,507,21525,0.49369483,0.50630517,0.023739837,0.020348432,0.001997677,0.091428571,0.015005807,0.823925668,0.023554007,23387,1.086504065,32.59512195
85749,682185.00,84521,19032,5,9396,9636,511,438,43,1968,323,17735,507,21525,0.49369483,0.50630517,0.023739837,0.020348432,0.001997677,0.091428571,0.015005807,0.823925668,0.023554007,136437,6.338536585,31.69268293
85750,1096060.00,71307,24161,20,11621,12540,1560,472,51,2399,181,21866,594,27123,0.480981747,0.519018253,0.057515762,0.017402205,0.001880323,0.088448918,0.006673303,0.806179257,0.021900232,54803,2.020536076,40.41072153
85750,687310.00,71307,24161,10,11621,12540,1560,472,51,2399,181,21866,594,27123,0.480981747,0.519018253,0.057515762,0.017402205,0.001880323,0.088448918,0.006673303,0.806179257,0.021900232,68731,2.534048593,25.34048593
85750,414465.00,71307,24161,5,11621,12540,1560,472,51,2399,181,21866,594,27123,0.480981747,0.519018253,0.057515762,0.017402205,0.001880323,0.088448918,0.006673303,0.806179257,0.021900232,82893,3.056188475,15.28094237
85750,318600.00,71307,24161,30,11621,12540,1560,472,51,2399,181,21866,594,27123,0.480981747,0.519018253,0.057515762,0.017402205,0.001880323,0.088448918,0.006673303,0.806179257,0.021900232,10620,0.391549607,11.74648822
85755,426420.00,90814,15107,20,7147,7960,583,297,44,1465,106,13984,399,16878,0.473091944,0.526908056,0.034542007,0.017596872,0.002606944,0.086799384,0.006280365,0.828534187,0.023640242,21321,1.26324209,25.26484181
85755,336620.00,90814,15107,10,7147,7960,583,297,44,1465,106,13984,399,16878,0.473091944,0.526908056,0.034542007,0.017596872,0.002606944,0.086799384,0.006280365,0.828534187,0.023640242,33662,1.99443062,19.9443062
85755,254160.00,90814,15107,5,7147,7960,583,297,44,1465,106,13984,399,16878,0.473091944,0.526908056,0.034542007,0.017596872,0.002606944,0.086799384,0.006280365,0.828534187,0.023640242,50832,3.011731248,15.05865624
85755,204240.00,90814,15107,30,7147,7960,583,297,44,1465,106,13984,399,16878,0.473091944,0.526908056,0.034542007,0.017596872,0.002606944,0.086799384,0.006280365,0.828534187,0.023640242,6808,0.403365328,12.10095983
85756,1200980.00,47117,35703,20,20477,15226,992,2584,130,20175,1341,23530,8659,57411,0.573537238,0.426462762,0.017278919,0.045008796,0.002264374,0.351413492,0.023357893,0.409851771,0.150824755,60049,1.045949383,20.91898765
85756,932040.00,47117,35703,10,20477,15226,992,2584,130,20175,1341,23530,8659,57411,0.573537238,0.426462762,0.017278919,0.045008796,0.002264374,0.351413492,0.023357893,0.409851771,0.150824755,93204,1.623451952,16.23451952
85756,740330.00,47117,35703,5,20477,15226,992,2584,130,20175,1341,23530,8659,57411,0.573537238,0.426462762,0.017278919,0.045008796,0.002264374,0.351413492,0.023357893,0.409851771,0.150824755,148066,2.579052795,12.89526397
85756,324240.00,47117,35703,30,20477,15226,992,2584,130,20175,1341,23530,8659,57411,0.573537238,0.426462762,0.017278919,0.045008796,0.002264374,0.351413492,0.023357893,0.409851771,0.150824755,10808,0.188256606,5.647698176
85757,550490.00,53271,16988,5,8495,8493,295,520,45,9683,3948,8793,4051,27335,0.500058865,0.499941135,0.010792025,0.01902323,0.001646241,0.354234498,0.144430218,0.321675508,0.148198281,110098,4.027730016,20.13865008
85757,481570.00,53271,16988,10,8495,8493,295,520,45,9683,3948,8793,4051,27335,0.500058865,0.499941135,0.010792025,0.01902323,0.001646241,0.354234498,0.144430218,0.321675508,0.148198281,48157,1.761734041,17.61734041
85757,477620.00,53271,16988,20,8495,8493,295,520,45,9683,3948,8793,4051,27335,0.500058865,0.499941135,0.010792025,0.01902323,0.001646241,0.354234498,0.144430218,0.321675508,0.148198281,23881,0.873641851,17.47283702
85757,250200.00,53271,16988,30,8495,8493,295,520,45,9683,3948,8793,4051,27335,0.500058865,0.499941135,0.010792025,0.01902323,0.001646241,0.354234498,0.144430218,0.321675508,0.148198281,8340,0.305103347,9.153100421
85901,3602400.00,46488,17207,20,8484,8723,181,134,39,2026,752,15761,766,19659,0.493055152,0.506944848,0.009206979,0.006816216,0.001983824,0.103057124,0.0382522,0.801719314,0.038964342,180120,9.162215779,183.2443156
85901,2346160.00,46488,17207,10,8484,8723,181,134,39,2026,752,15761,766,19659,0.493055152,0.506944848,0.009206979,0.006816216,0.001983824,0.103057124,0.0382522,0.801719314,0.038964342,234616,11.93427946,119.3427946
85901,1678960.00,46488,17207,5,8484,8723,181,134,39,2026,752,15761,766,19659,0.493055152,0.506944848,0.009206979,0.006816216,0.001983824,0.103057124,0.0382522,0.801719314,0.038964342,335792,17.08082812,85.4041406
85901,856620.00,46488,17207,30,8484,8723,181,134,39,2026,752,15761,766,19659,0.493055152,0.506944848,0.009206979,0.006816216,0.001983824,0.103057124,0.0382522,0.801719314,0.038964342,28554,1.45246452,43.5739356
85920,64130.00,74750,464,10,236,228,5,0,0,30,6,459,3,503,0.50862069,0.49137931,0.009940358,0,0,0.059642147,0.011928429,0.912524851,0.005964215,6413,12.74950298,127.4950298
85920,61190.00,74750,464,5,236,228,5,0,0,30,6,459,3,503,0.50862069,0.49137931,0.009940358,0,0,0.059642147,0.011928429,0.912524851,0.005964215,12238,24.33001988,121.6500994
85920,22400.00,74750,464,20,236,228,5,0,0,30,6,459,3,503,0.50862069,0.49137931,0.009940358,0,0,0.059642147,0.011928429,0.912524851,0.005964215,1120,2.226640159,44.53280318
85920,12540.00,74750,464,30,236,228,5,0,0,30,6,459,3,503,0.50862069,0.49137931,0.009940358,0,0,0.059642147,0.011928429,0.912524851,0.005964215,418,0.831013917,24.9304175
85924,106995.00,43496,2683,5,1383,1300,30,29,11,283,138,2457,100,3048,0.51546776,0.48453224,0.00984252,0.009514436,0.003608924,0.092847769,0.045275591,0.806102362,0.032808399,21399,7.020669291,35.10334646
85924,19800.00,43496,2683,30,1383,1300,30,29,11,283,138,2457,100,3048,0.51546776,0.48453224,0.00984252,0.009514436,0.003608924,0.092847769,0.045275591,0.806102362,0.032808399,660,0.216535433,6.496062992
85924,15510.00,43496,2683,10,1383,1300,30,29,11,283,138,2457,100,3048,0.51546776,0.48453224,0.00984252,0.009514436,0.003608924,0.092847769,0.045275591,0.806102362,0.032808399,1551,0.508858268,5.088582677
85924,11780.00,43496,2683,20,1383,1300,30,29,11,283,138,2457,100,3048,0.51546776,0.48453224,0.00984252,0.009514436,0.003608924,0.092847769,0.045275591,0.806102362,0.032808399,589,0.19324147,3.864829396
85925,493380.00,57651,4893,20,2419,2474,26,63,7,916,238,4433,280,5963,0.494379726,0.505620274,0.004360221,0.010565152,0.001173906,0.153613953,0.039912796,0.743417743,0.04695623,24669,4.137011571,82.74023143
85925,382910.00,57651,4893,10,2419,2474,26,63,7,916,238,4433,280,5963,0.494379726,0.505620274,0.004360221,0.010565152,0.001173906,0.153613953,0.039912796,0.743417743,0.04695623,38291,6.421432165,64.21432165
85925,348625.00,57651,4893,5,2419,2474,26,63,7,916,238,4433,280,5963,0.494379726,0.505620274,0.004360221,0.010565152,0.001173906,0.153613953,0.039912796,0.743417743,0.04695623,69725,11.6929398,58.46469898
85925,105000.00,57651,4893,30,2419,2474,26,63,7,916,238,4433,280,5963,0.494379726,0.505620274,0.004360221,0.010565152,0.001173906,0.153613953,0.039912796,0.743417743,0.04695623,3500,0.586952876,17.60858628
85927,74540.00,83824,176,10,90,86,3,2,1,27,11,159,8,211,0.511363636,0.488636364,0.014218009,0.009478673,0.004739336,0.127962085,0.052132701,0.753554502,0.037914692,7454,35.32701422,353.2701422
85927,43160.00,83824,176,5,90,86,3,2,1,27,11,159,8,211,0.511363636,0.488636364,0.014218009,0.009478673,0.004739336,0.127962085,0.052132701,0.753554502,0.037914692,8632,40.90995261,204.549763
85927,29880.00,83824,176,20,90,86,3,2,1,27,11,159,8,211,0.511363636,0.488636364,0.014218009,0.009478673,0.004739336,0.127962085,0.052132701,0.753554502,0.037914692,1494,7.08056872,141.6113744
85927,15540.00,83824,176,30,90,86,3,2,1,27,11,159,8,211,0.511363636,0.488636364,0.014218009,0.009478673,0.004739336,0.127962085,0.052132701,0.753554502,0.037914692,518,2.454976303,73.6492891
85928,433690.00,31875,1102,5,573,529,5,14,7,148,34,989,81,1278,0.519963702,0.480036298,0.003912363,0.010954617,0.005477308,0.115805947,0.026604069,0.773865415,0.063380282,86738,67.87010955,339.3505477
85928,329770.00,31875,1102,10,573,529,5,14,7,148,34,989,81,1278,0.519963702,0.480036298,0.003912363,0.010954617,0.005477308,0.115805947,0.026604069,0.773865415,0.063380282,32977,25.80359937,258.0359937
85928,250500.00,31875,1102,20,573,529,5,14,7,148,34,989,81,1278,0.519963702,0.480036298,0.003912363,0.010954617,0.005477308,0.115805947,0.026604069,0.773865415,0.063380282,12525,9.800469484,196.0093897
85928,100680.00,31875,1102,30,573,529,5,14,7,148,34,989,81,1278,0.519963702,0.480036298,0.003912363,0.010954617,0.005477308,0.115805947,0.026604069,0.773865415,0.063380282,3356,2.625978091,78.77934272
85929,731120.00,43571,8322,20,4192,4130,71,71,12,1385,329,7462,602,9932,0.503725066,0.496274934,0.007148611,0.007148611,0.001208216,0.139448248,0.033125252,0.751308901,0.060612163,36556,3.680628272,73.61256545
85929,546770.00,43571,8322,10,4192,4130,71,71,12,1385,329,7462,602,9932,0.503725066,0.496274934,0.007148611,0.007148611,0.001208216,0.139448248,0.033125252,0.751308901,0.060612163,54677,5.505134917,55.05134917
85929,505540.00,43571,8322,5,4192,4130,71,71,12,1385,329,7462,602,9932,0.503725066,0.496274934,0.007148611,0.007148611,0.001208216,0.139448248,0.033125252,0.751308901,0.060612163,101108,10.18002416,50.90012082
85929,313410.00,43571,8322,30,4192,4130,71,71,12,1385,329,7462,602,9932,0.503725066,0.496274934,0.007148611,0.007148611,0.001208216,0.139448248,0.033125252,0.751308901,0.060612163,10447,1.051852598,31.55557793
85931,30485.00,39286,207,5,107,100,3,8,0,13,4,197,3,228,0.516908213,0.483091787,0.013157895,0.035087719,0,0.057017544,0.01754386,0.864035088,0.013157895,6097,26.74122807,133.7061404
85931,13560.00,39286,207,20,107,100,3,8,0,13,4,197,3,228,0.516908213,0.483091787,0.013157895,0.035087719,0,0.057017544,0.01754386,0.864035088,0.013157895,678,2.973684211,59.47368421
85931,13230.00,39286,207,10,107,100,3,8,0,13,4,197,3,228,0.516908213,0.483091787,0.013157895,0.035087719,0,0.057017544,0.01754386,0.864035088,0.013157895,1323,5.802631579,58.02631579
85931,8640.00,39286,207,30,107,100,3,8,0,13,4,197,3,228,0.516908213,0.483091787,0.013157895,0.035087719,0,0.057017544,0.01754386,0.864035088,0.013157895,288,1.263157895,37.89473684
85933,147820.00,43007,3033,20,1533,1500,27,15,10,252,81,2877,100,3362,0.505440158,0.494559842,0.008030934,0.00446163,0.00297442,0.074955384,0.024092802,0.855740631,0.0297442,7391,2.198393813,43.96787626
85933,134190.00,43007,3033,10,1533,1500,27,15,10,252,81,2877,100,3362,0.505440158,0.494559842,0.008030934,0.00446163,0.00297442,0.074955384,0.024092802,0.855740631,0.0297442,13419,3.991374182,39.91374182
85933,114965.00,43007,3033,5,1533,1500,27,15,10,252,81,2877,100,3362,0.505440158,0.494559842,0.008030934,0.00446163,0.00297442,0.074955384,0.024092802,0.855740631,0.0297442,22993,6.839083879,34.19541939
85933,60540.00,43007,3033,30,1533,1500,27,15,10,252,81,2877,100,3362,0.505440158,0.494559842,0.008030934,0.00446163,0.00297442,0.074955384,0.024092802,0.855740631,0.0297442,2018,0.600237954,18.00713861
85935,755100.00,62344,4735,20,2371,2364,60,39,8,591,478,4095,173,5444,0.500739176,0.499260824,0.011021308,0.00716385,0.001469508,0.108559882,0.087803086,0.752204262,0.031778104,37755,6.935157972,138.7031594
85935,726050.00,62344,4735,10,2371,2364,60,39,8,591,478,4095,173,5444,0.500739176,0.499260824,0.011021308,0.00716385,0.001469508,0.108559882,0.087803086,0.752204262,0.031778104,72605,13.33670096,133.3670096
85935,681670.00,62344,4735,5,2371,2364,60,39,8,591,478,4095,173,5444,0.500739176,0.499260824,0.011021308,0.00716385,0.001469508,0.108559882,0.087803086,0.752204262,0.031778104,136334,25.0429831,125.2149155
85935,274290.00,62344,4735,30,2371,2364,60,39,8,591,478,4095,173,5444,0.500739176,0.499260824,0.011021308,0.00716385,0.001469508,0.108559882,0.087803086,0.752204262,0.031778104,9143,1.67946363,50.38390889
85936,369620.00,48317,4293,5,2351,1942,20,85,2,1085,301,3719,340,5552,0.547635686,0.452364314,0.003602305,0.015309798,0.000360231,0.195425072,0.054214697,0.669848703,0.061239193,73924,13.3148415,66.57420749
85936,283920.00,48317,4293,10,2351,1942,20,85,2,1085,301,3719,340,5552,0.547635686,0.452364314,0.003602305,0.015309798,0.000360231,0.195425072,0.054214697,0.669848703,0.061239193,28392,5.113832853,51.13832853
85936,159980.00,48317,4293,20,2351,1942,20,85,2,1085,301,3719,340,5552,0.547635686,0.452364314,0.003602305,0.015309798,0.000360231,0.195425072,0.054214697,0.669848703,0.061239193,7999,1.440742075,28.8148415
85936,40200.00,48317,4293,30,2351,1942,20,85,2,1085,301,3719,340,5552,0.547635686,0.452364314,0.003602305,0.015309798,0.000360231,0.195425072,0.054214697,0.669848703,0.061239193,1340,0.241354467,7.240634006
85937,608420.00,44583,7638,20,3847,3791,34,54,20,820,492,6751,469,8640,0.503665881,0.496334119,0.003935185,0.00625,0.002314815,0.094907407,0.056944444,0.781365741,0.054282407,30421,3.520949074,70.41898148
85937,499175.00,44583,7638,5,3847,3791,34,54,20,820,492,6751,469,8640,0.503665881,0.496334119,0.003935185,0.00625,0.002314815,0.094907407,0.056944444,0.781365741,0.054282407,99835,11.55497685,57.77488426
85937,472210.00,44583,7638,10,3847,3791,34,54,20,820,492,6751,469,8640,0.503665881,0.496334119,0.003935185,0.00625,0.002314815,0.094907407,0.056944444,0.781365741,0.054282407,47221,5.465393519,54.65393519
85937,381060.00,44583,7638,30,3847,3791,34,54,20,820,492,6751,469,8640,0.503665881,0.496334119,0.003935185,0.00625,0.002314815,0.094907407,0.056944444,0.781365741,0.054282407,12702,1.470138889,44.10416667
85938,517520.00,46944,2366,20,1190,1176,26,20,5,538,168,2071,175,3003,0.50295858,0.49704142,0.008658009,0.006660007,0.001665002,0.179154179,0.055944056,0.68964369,0.058275058,25876,8.616716617,172.3343323
85938,453520.00,46944,2366,10,1190,1176,26,20,5,538,168,2071,175,3003,0.50295858,0.49704142,0.008658009,0.006660007,0.001665002,0.179154179,0.055944056,0.68964369,0.058275058,45352,15.1022311,151.022311
85938,389725.00,46944,2366,5,1190,1176,26,20,5,538,168,2071,175,3003,0.50295858,0.49704142,0.008658009,0.006660007,0.001665002,0.179154179,0.055944056,0.68964369,0.058275058,77945,25.95571096,129.7785548
85938,173670.00,46944,2366,30,1190,1176,26,20,5,538,168,2071,175,3003,0.50295858,0.49704142,0.008658009,0.006660007,0.001665002,0.179154179,0.055944056,0.68964369,0.058275058,5789,1.927738928,57.83216783
85939,382970.00,44434,4400,10,2255,2145,24,26,24,553,234,3922,292,5075,0.5125,0.4875,0.004729064,0.005123153,0.004729064,0.108965517,0.046108374,0.772807882,0.057536946,38297,7.546206897,75.46206897
85939,350835.00,44434,4400,5,2255,2145,24,26,24,553,234,3922,292,5075,0.5125,0.4875,0.004729064,0.005123153,0.004729064,0.108965517,0.046108374,0.772807882,0.057536946,70167,13.82600985,69.13004926
85939,302040.00,44434,4400,20,2255,2145,24,26,24,553,234,3922,292,5075,0.5125,0.4875,0.004729064,0.005123153,0.004729064,0.108965517,0.046108374,0.772807882,0.057536946,15102,2.975763547,59.51527094
85939,143340.00,44434,4400,30,2255,2145,24,26,24,553,234,3922,292,5075,0.5125,0.4875,0.004729064,0.005123153,0.004729064,0.108965517,0.046108374,0.772807882,0.057536946,4778,0.941477833,28.24433498
86001,5399460.00,52739,40776,20,20603,20173,1079,896,157,5845,3795,33814,2416,48002,0.505272709,0.494727291,0.02247823,0.018665889,0.003270697,0.12176576,0.079059206,0.704428982,0.050331236,269973,5.624203158,112.4840632
86001,4674710.00,52739,40776,10,20603,20173,1079,896,157,5845,3795,33814,2416,48002,0.505272709,0.494727291,0.02247823,0.018665889,0.003270697,0.12176576,0.079059206,0.704428982,0.050331236,467471,9.738573393,97.38573393
86001,3277060.00,52739,40776,5,20603,20173,1079,896,157,5845,3795,33814,2416,48002,0.505272709,0.494727291,0.02247823,0.018665889,0.003270697,0.12176576,0.079059206,0.704428982,0.050331236,655412,13.65384776,68.26923878
86001,1266480.00,52739,40776,30,20603,20173,1079,896,157,5845,3795,33814,2416,48002,0.505272709,0.494727291,0.02247823,0.018665889,0.003270697,0.12176576,0.079059206,0.704428982,0.050331236,42216,0.879463356,26.38390067
86002,352000.00,0,0,20,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,17600,#DIV/0!,#DIV/0!
86002,189220.00,0,0,10,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,18922,#DIV/0!,#DIV/0!
86002,84635.00,0,0,5,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,16927,#DIV/0!,#DIV/0!
86002,76800.00,0,0,30,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2560,#DIV/0!,#DIV/0!
86004,5656430.00,63820,37338,10,18612,18726,602,729,109,7492,6519,27126,3672,46249,0.498473405,0.501526595,0.013016498,0.015762503,0.002356808,0.161992692,0.140954399,0.58652079,0.079396311,565643,12.23038336,122.3038336
86004,5642980.00,63820,37338,20,18612,18726,602,729,109,7492,6519,27126,3672,46249,0.498473405,0.501526595,0.013016498,0.015762503,0.002356808,0.161992692,0.140954399,0.58652079,0.079396311,282149,6.100650825,122.0130165
86004,4444290.00,63820,37338,5,18612,18726,602,729,109,7492,6519,27126,3672,46249,0.498473405,0.501526595,0.013016498,0.015762503,0.002356808,0.161992692,0.140954399,0.58652079,0.079396311,888858,19.2189669,96.09483448
86004,1671450.00,63820,37338,30,18612,18726,602,729,109,7492,6519,27126,3672,46249,0.498473405,0.501526595,0.013016498,0.015762503,0.002356808,0.161992692,0.140954399,0.58652079,0.079396311,55715,1.204674696,36.14024087
86005,262970.00,0,0,10,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,26297,#DIV/0!,#DIV/0!
86005,222820.00,0,0,20,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,11141,#DIV/0!,#DIV/0!
86005,156160.00,0,0,5,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,31232,#DIV/0!,#DIV/0!
86005,66000.00,0,0,30,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2200,#DIV/0!,#DIV/0!
86015,210970.00,70931,385,10,197,188,11,3,3,47,17,344,11,436,0.511688312,0.488311688,0.025229358,0.006880734,0.006880734,0.107798165,0.038990826,0.788990826,0.025229358,21097,48.38761468,483.8761468
86015,207220.00,70931,385,20,197,188,11,3,3,47,17,344,11,436,0.511688312,0.488311688,0.025229358,0.006880734,0.006880734,0.107798165,0.038990826,0.788990826,0.025229358,10361,23.76376147,475.2752294
86015,155145.00,70931,385,5,197,188,11,3,3,47,17,344,11,436,0.511688312,0.488311688,0.025229358,0.006880734,0.006880734,0.107798165,0.038990826,0.788990826,0.025229358,31029,71.16743119,355.837156
86015,55800.00,70931,385,30,197,188,11,3,3,47,17,344,11,436,0.511688312,0.488311688,0.025229358,0.006880734,0.006880734,0.107798165,0.038990826,0.788990826,0.025229358,1860,4.266055046,127.9816514
86017,276820.00,0,667,20,349,318,10,9,2,55,11,620,30,737,0.523238381,0.476761619,0.013568521,0.012211669,0.002713704,0.074626866,0.014925373,0.841248304,0.040705563,13841,18.78018996,375.6037992
86017,175360.00,0,667,10,349,318,10,9,2,55,11,620,30,737,0.523238381,0.476761619,0.013568521,0.012211669,0.002713704,0.074626866,0.014925373,0.841248304,0.040705563,17536,23.79375848,237.9375848
86017,158490.00,0,667,5,349,318,10,9,2,55,11,620,30,737,0.523238381,0.476761619,0.013568521,0.012211669,0.002713704,0.074626866,0.014925373,0.841248304,0.040705563,31698,43.00949796,215.0474898
86017,125610.00,0,667,30,349,318,10,9,2,55,11,620,30,737,0.523238381,0.476761619,0.013568521,0.012211669,0.002713704,0.074626866,0.014925373,0.841248304,0.040705563,4187,5.681139756,170.4341927
86018,91520.00,62614,759,20,393,366,11,4,7,81,25,714,22,864,0.517786561,0.482213439,0.012731481,0.00462963,0.008101852,0.09375,0.028935185,0.826388889,0.025462963,4576,5.296296296,105.9259259
86018,51670.00,62614,759,10,393,366,11,4,7,81,25,714,22,864,0.517786561,0.482213439,0.012731481,0.00462963,0.008101852,0.09375,0.028935185,0.826388889,0.025462963,5167,5.980324074,59.80324074
86018,28050.00,62614,759,30,393,366,11,4,7,81,25,714,22,864,0.517786561,0.482213439,0.012731481,0.00462963,0.008101852,0.09375,0.028935185,0.826388889,0.025462963,935,1.082175926,32.46527778
86018,21860.00,62614,759,5,393,366,11,4,7,81,25,714,22,864,0.517786561,0.482213439,0.012731481,0.00462963,0.008101852,0.09375,0.028935185,0.826388889,0.025462963,4372,5.060185185,25.30092593
86021,84790.00,42500,6085,10,2872,3213,10,28,6,93,18,6036,60,6251,0.471980279,0.528019721,0.001599744,0.004479283,0.000959846,0.01487762,0.002879539,0.965605503,0.009598464,8479,1.356422972,13.56422972
86021,70800.00,42500,6085,20,2872,3213,10,28,6,93,18,6036,60,6251,0.471980279,0.528019721,0.001599744,0.004479283,0.000959846,0.01487762,0.002879539,0.965605503,0.009598464,3540,0.56630939,11.32618781
86021,69345.00,42500,6085,5,2872,3213,10,28,6,93,18,6036,60,6251,0.471980279,0.528019721,0.001599744,0.004479283,0.000959846,0.01487762,0.002879539,0.965605503,0.009598464,13869,2.21868501,11.09342505
86021,31800.00,42500,6085,30,2872,3213,10,28,6,93,18,6036,60,6251,0.471980279,0.528019721,0.001599744,0.004479283,0.000959846,0.01487762,0.002879539,0.965605503,0.009598464,1060,0.169572868,5.08718605
86022,651090.00,38542,2210,10,1098,1112,7,17,10,82,341,1845,38,2340,0.496832579,0.503167421,0.002991453,0.007264957,0.004273504,0.035042735,0.145726496,0.788461538,0.016239316,65109,27.82435897,278.2435897
86022,579545.00,38542,2210,5,1098,1112,7,17,10,82,341,1845,38,2340,0.496832579,0.503167421,0.002991453,0.007264957,0.004273504,0.035042735,0.145726496,0.788461538,0.016239316,115909,49.53376068,247.6688034
86022,417660.00,38542,2210,20,1098,1112,7,17,10,82,341,1845,38,2340,0.496832579,0.503167421,0.002991453,0.007264957,0.004273504,0.035042735,0.145726496,0.788461538,0.016239316,20883,8.924358974,178.4871795
86022,121680.00,38542,2210,30,1098,1112,7,17,10,82,341,1845,38,2340,0.496832579,0.503167421,0.002991453,0.007264957,0.004273504,0.035042735,0.145726496,0.788461538,0.016239316,4056,1.733333333,52
86023,341790.00,34361,2627,10,1387,1240,237,62,14,403,478,1685,249,3128,0.527978683,0.472021317,0.075767263,0.019820972,0.004475703,0.128836317,0.152813299,0.538682864,0.079603581,34179,10.92679028,109.2679028
86023,261160.00,34361,2627,20,1387,1240,237,62,14,403,478,1685,249,3128,0.527978683,0.472021317,0.075767263,0.019820972,0.004475703,0.128836317,0.152813299,0.538682864,0.079603581,13058,4.17455243,83.49104859
86023,241260.00,34361,2627,5,1387,1240,237,62,14,403,478,1685,249,3128,0.527978683,0.472021317,0.075767263,0.019820972,0.004475703,0.128836317,0.152813299,0.538682864,0.079603581,48252,15.4258312,77.12915601
