,Zip1,Similiarity1,Prediction1,Zip2,Similiarity2,Prediction2,Zip3,Similiarity3,Prediction3,Zip4,Similiarity4,Prediction4,Zip5,Similiarity5,Prediction5,Zip6,Similiarity6,Prediction6
86403,75236,0.9763970820779402,101949.62787185848,75670.0,0.9999828483786792,169821.5487255517,75142.0,0.9999999996820845,301348.55897764943,75474,0.9999999981129504,213627.58357147605,79903,0.9999997821503612,66625.08335859352,75020,0.999999999999999,181183.9568772555
86404,75219,0.9789511674574555,128636.82605146711,77445.0,0.999992536379322,492899.58649725583,78132.0,0.9999999983706795,270780.27342298836,78219,0.9999999953608157,549473.3756717147,75156,0.9999988056793899,72634.47837150127,78220,0.9999999999972037,167453.6208637795
86406,78414,0.9777990720464679,248700.55812012625,78418.0,0.9999315501723115,562829.3059125964,76065.0,0.9999999958217629,338433.9185208947,79360,0.9999999979832239,763082.5705690328,78624,0.999999808858623,387365.99114676996,77043,0.9999999999995505,181493.91400263176
86409,75208,0.9687898056999151,147203.96631350176,78332.0,0.9999506108643872,781321.3644774973,75224.0,0.9999999997910594,60346.978172644514,77357,0.9999999984138507,581293.4330566287,76049,0.9999999616917656,561229.4453010147,79782,0.9999999999997786,625202.6542800266
86411,78072,0.9719927916931831,31341.08910891089,79789.0,0.9999311819650265,11387.665198237884,78938.0,0.9981783520105877,12412.462908011868,78938,0.9823643648101398,12412.462908011868,76364,0.9826298730446229,14461.538461538461,76364,0.9999961101745478,14461.538461538461
86413,75219,0.9690225888960563,98202.38862396358,78633.0,0.9999904729281337,32094.876046426984,76111.0,0.9999999969508556,164536.87210545066,77422,0.9999999887668278,237725.7063836149,78676,0.9999987027057798,224584.9897966896,79087,0.9999999999998052,160698.81556683587
86426,75219,0.9846787324587103,106309.18073634918,77328.0,0.9999672172804228,189645.23734476455,76015.0,0.9999999979604571,370107.0578231293,79556,0.9999999996251044,249618.86178861788,78676,0.9999995007843817,243124.90363540172,79081,0.9999999999999122,162840.8364083641
86429,79906,0.979664139457728,13536.0,79356.0,0.9999959037997473,74152.6051475204,75783.0,0.9999999834178889,117164.8630771266,79339,0.9999999987309659,82618.961352657,75765,0.9999974633874013,18645.98116372081,78013,0.9999999999985731,305435.655613021
86432,79906,0.9988901067994177,6497.5609756097565,79906.0,0.9996454886763964,6497.5609756097565,75860.0,0.9999999931737853,57388.93219017927,78407,0.9999997284485928,61024.30555555556,78636,0.9999905732474219,67623.64760432766,79005,0.9999999999225934,33575.31760435572
86434,78072,0.9900263576472071,262064.85148514854,79068.0,0.999963938710796,17047.650345054222,77962.0,0.9999999620779337,68608.0553807426,76629,0.9999999775743437,47551.60142348754,79343,0.99995607059945,2852.994555353902,75556,0.9999999200397091,6022.9885057471265
86438,78072,0.9487686588441683,167041.3366336634,76681.0,0.9998902082878496,5928.994082840237,75449.0,0.9999996817400968,7427.22371967655,77538,0.9999978709751706,56348.675496688746,78205,0.9994876761335765,58714.697406340056,78567,0.9999998747602953,15385.796545105566
86440,79906,0.971212425284975,12657.951219512195,77331.0,0.9999656443921614,44186.25277161862,79119.0,0.9999999564430493,52072.39989926971,78562,0.9999999663605471,12309.34374237619,76634,0.9999992733016272,280447.08545557444,75948,0.9999999999990463,173125.72469769753
86441,78072,0.8886641877372401,441775.99009900994,78830.0,0.9983265112836238,61130.33448673587,75975.0,0.9999999833106925,20619.801448886505,75954,0.9999997605759294,37008.769080870414,75938,0.9999546897977252,17758.74906924795,78580,0.9999999999997208,12892.658769992639
86442,77090,0.9870797195271119,201374.9511222335,79904.0,0.9999590661954383,171487.726552877,77040.0,0.9999999999616634,289778.09541565675,75180,0.9999999987540517,468451.2690776377,78628,0.999999851699886,573369.2533474045,76117,0.9999999999998911,262348.3449421688
86502,78072,0.9548283597638618,222054.95049504953,75931.0,0.9999326442231885,8518.958428506166,76844.0,0.9999998905076294,14326.431836515192,78558,0.9999993758321994,17051.02586975914,77622,0.9999351462616155,10008.196721311475,76228,0.9999999999998693,14266.796494644597
86503,75219,0.9887154645661193,87204.62688490785,77316.0,0.9998818649837146,31500.282060925158,78584.0,0.9999999996943575,53185.56005757851,75979,0.9999999916154372,104251.27180232559,79835,0.9999996645840964,5857.0342205323195,77434,0.9999999999980135,240194.14348462666
86504,79906,0.9893962209188235,12294.439024390244,77562.0,0.999962097889074,87701.22831692452,77037.0,0.9999999975010307,97129.35422696876,75860,0.9999999743288986,108589.16601714732,79745,0.9999994630120982,315157.55627009645,77562,0.9999999999832161,87701.22831692452
86505,79512,0.9937636469581519,132645.5039838118,76008.0,0.9998820195541489,22119.382882331334,75701.0,0.9999999947738313,152895.85961692853,78119,0.9999999985287317,361310.7299561229,77611,0.9999991489073173,255520.24024024024,79562,0.9999999999998831,28993.429697766096
86506,78072,0.9846172500954494,201383.1683168317,76639.0,0.9999492517073406,11710.663683818046,76557.0,0.9999998595267078,3030.733849048714,75435,0.9999846048584996,1758.3697234352255,79372,0.9999698017283747,17242.653232577668,75101,0.999999998407965,23819.718309859152
86507,78072,0.9951372615354064,413602.35148514854,75750.0,0.9999498476565692,14771.853856562922,78361.0,0.9999999561455811,37513.72036587642,75631,0.9999988061631851,12654.128147912017,78409,0.9999825728958573,19971.45993413831,78872,0.9999999392977486,34538.28306264501
86508,78072,0.9980220312617584,137033.91089108912,75556.0,0.9999846109050179,3149.425287356322,75631.0,0.9999994467966203,4192.540643927319,76486,0.9999866547915521,14661.634615384613,77977,0.9996957517814216,17606.425702811244,78872,0.9999999442162926,11443.155452436195
86510,78072,0.9757154014747227,790362.2524752476,79536.0,0.9999300910928491,58630.26344437187,78355.0,0.9999999957319197,64865.23464222191,76073,0.9999999754191673,9243.216896831844,79731,0.9999973589589568,89558.85252779526,76427,0.9999999998786963,167165.52399608228
86511,77951,0.993557429420393,21214.181641573578,75975.0,0.9999640022736334,28323.04802790448,78578.0,0.9999999752266294,31815.46857678861,78377,0.999999964733493,117793.10344827586,78407,0.9999932216079541,60034.722222222226,78384,0.9999999999831709,53356.52173913043
86512,78072,0.9939981328951552,439108.66336633667,75833.0,0.9999825686517112,44622.79029462739,78063.0,0.9999999771538339,7157.608695652174,78409,0.9999998446235943,21203.073545554336,78409,0.9999927747889086,21203.073545554336,78650,0.9999999999686241,47278.9536981359
86514,78072,0.9900955740060259,455779.4554455446,77659.0,0.9999676079606434,88991.06310885218,75057.0,0.9999999572212304,19901.387172091745,76511,0.9999999646879264,31256.605088881144,76487,0.9999901437384557,23861.834319526628,76639,0.9999999998130318,26504.101416853096
86515,79906,0.9957124180974503,8662.829268292682,75440.0,0.9999839252630469,91723.09304950816,77964.0,0.9999999892481228,139327.86914983674,76448,0.9999999941784865,161427.32580398163,79035,0.999999306280208,6050.286181520851,75435,0.9999999999974188,7180.494905385735
86520,78072,0.9785626881634235,313744.3069306931,75691.0,0.9999606553054743,25231.07119095143,76255.0,0.9999999449022511,34299.44123672937,77951,0.999998671164658,10968.431277319087,79355,0.9999763379092629,35866.596082583375,77597,0.9999997461166847,52882.64462809917
86535,78072,0.9950814967233166,210051.98019801982,76472.0,0.9999597690423554,60491.70537491706,79013.0,0.9999997400459614,25492.31184246021,76635,0.9999813559139573,40156.68580803938,79372,0.9999111218881394,17984.886649874057,76649,0.9999999983792509,23366.619115549212
86538,78072,0.995255170307396,346752.4752475248,78940.0,0.9999533826629492,17427.733556765812,78362.0,0.99999994402633,37235.08630261431,76471,0.9999999354314164,9142.857142857143,76554,0.9999835640190419,44603.93873085339,78872,0.9999999943509457,28955.916473317866
86540,78072,0.9918830991190597,173709.65346534655,76556.0,0.9999525177384448,7036.143637782982,78164.0,0.9999998018074894,88200.7874015748,75435,0.9999981764706126,1516.7394468704513,75489,0.9998936133461985,3928.369462770971,75668,0.9999999984535638,10549.925187032419
86544,78072,0.9861462846700412,188213.24257425743,76639.0,0.9999537408260601,10944.817300521998,75452.0,0.9999998151310755,5925.545750116117,78548,0.999996856412956,5218.798151001542,76635,0.9999368853141107,35981.66529942576,79505,0.9999980375527537,17977.707006369426
86545,78072,0.9972869719023334,239392.57425742576,77430.0,0.9999666360340946,12602.632862018529,75147.0,0.9999998490581308,20167.102137767222,76629,0.9999992132111317,43437.722419928825,76670,0.9999749778878725,2779.6587926509187,75936,0.9999999781185095,3410.9263657957245
86547,78072,0.9923387755770694,197548.8861386139,79529.0,0.9999785203616062,14619.013062409289,76374.0,0.9999997962563696,19361.756446259893,75435,0.9999865144405363,1724.8908296943232,79372,0.9999404543446921,16914.357682619648,76649,0.9999999960661556,21975.748930099857
86556,78072,0.9615775178729549,326080.69306930696,76430.0,0.9999540876758313,12084.019769357496,78832.0,0.9999999819795424,7003.0294684659875,76554,0.9999996954655851,41944.85776805251,78359,0.9999321212798575,32631.712062256807,77597,0.9999997856312994,54961.98347107438
87305,79906,0.9901769368475318,6239.414634146341,79036.0,0.9999747139617057,26108.090614886733,77006.0,0.999999970463415,15704.761904761903,78407,0.9999992619547646,58599.8263888889,76233,0.9999894152527502,40722.06303724928,75681,0.9999999998821616,95586.36363636363
87327,75219,0.9649367432204412,71745.86501696955,75474.0,0.9998098587108328,118157.124343723,79106.0,0.9999999976882006,188136.48100993436,77562,0.9999999471876956,119068.72948898266,79102,0.999999755296264,176148.8890047987,79529,0.9999999999997313,117260.52249637156
87328,78072,0.9827621316318922,445776.9801980198,76380.0,0.9999848295840534,40481.69556840077,77050.0,0.9999999710531012,20037.726098191215,79245,0.9999994258880603,32517.227401702472,79359,0.9999873226473088,24895.862068965514,77977,0.9999999997893517,57274.43105756359
